ev_id,entities_json,hfacs_json,relationships_json,extraction_status
20050827019219I,"[{""text"": ""Misdiagnosed Emergency"", ""role"": ""Flight Crew"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Misdiagnosed Emergency: The flight crew had a rear lav smoke warning in the cockpit, and after more communications with the flight attendant, who stated that along with the smoke, the rear of the cabin was hot, the decision was made to divert to ABE.""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_violation"", ""evidence"": ""THE DECISION WAS MADE TO DIVERT TO ABE.""}]",success
20050830023649I,"[{""text"": ""Removed the wall panels to tamper with the smoke alarm"", ""role"": ""Maintenance crew"", ""tier"": ""unsafe_violation""}]","{""operator_mental"": [""Complacency - Operator""], ""operator_physical"": [""Fatigue - Operator""], ""personnel_crm"": [""Failed to Communicate - Operator""], ""unsafe_violation"": [""Removed the wall panels to tamper with the smoke alarm""]}","[{""subject"": ""unsafe_violation"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""REMOVED THE WALL PANELS TO TAMPER WITH THE SMOKE ALARM.""}]",success
20051126029539I,"[{""text"": ""Misdiagnosed Emergency"", ""role"": ""Pilot"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Misdiagnosed Emergency - Pilot""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_violation"", ""evidence"": ""Pilot declared an emergency and diverted into Boise Airport, Idaho and landed without incident.""}]",success
20051126033509I,"[{""text"": ""Failed to Prioritize Attention"", ""role"": ""Pilot"", ""tier"": ""unsafe_skill""}]","{""unsafe_skill"": [""Failed to prioritize attention""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""operator_physical"", ""evidence"": ""N805NW HAD A NOSE LANDING GEAR TOWBAR LINK BUSHING LIBERATE FROM THE AIRCRAFT AND FALL INTO A RESIDENTIAL AREA""}]",success
20051017032629I,[],"{""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""personnel_crm"": [""Failed to Communicate - Maintenance Crew""], ""unsafe_perception"": [""Misjudged Distance/Altitude/Airspeed - Pilot""]}",[],success
20051108027889I,"[{""text"": ""Omitted Checklist Step"", ""role"": ""Pilot"", ""tier"": ""unsafe_skill""}]","{""unsafe_skill"": [""Omitted Checklist Step - Pilot""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""PULLED THE THR""}]",success
20051016025669I,"[{""text"": ""LEFT THRUST REVERSER UNSAFE MESSAGE RECEIVED"", ""role"": ""Maintenance"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Misdiagnosed Emergency""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""operator_physical"", ""evidence"": ""THE LEFT THRUST REVERSER SYSTEM WAS DEACTIVATED AND DEFERRED""}]",success
20051021030239I,"[{""text"": ""Struck a flight attendant"", ""role"": ""Flight Attendant"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Struck a flight attendant""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_violation"", ""evidence"": ""Struck a flight attendant""}]",success
20051202028099I,"[{""text"": ""FLAP FAIL MESSAGE AND DIVERTED INTO OMAHA"", ""role"": ""crew"", ""tier"": ""unsafe_decision""}]","{""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""personnel_crm"": [""Failed to Communicate - Maintenance Crew""], ""unsafe_decision"": [""Misdiagnosed Emergency - crew""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""operator_physical"", ""evidence"": ""FLAP FAIL MESSAGE AND DIVERTED INTO OMAHA""}]",success
20051218028649I,"[{""text"": ""RWY 34, AND DURING ROLLOUT THE #1 LH MAIN TIRE BLEW."", ""role"": ""pilot"", ""tier"": ""unsafe_skill""}]","{""unsafe_skill"": [""Breakdown in Visual Scan - pilot""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""operator_physical"", ""evidence"": ""RWY 34, AND DURING ROLLOUT THE #1 LH MAIN TIRE BLEW.""}]",success
20051214033569I,"[{""text"": ""Omitted Checklist Step"", ""role"": ""Flight Crew"", ""tier"": ""unsafe_skill""}]","{""unsafe_skill"": [""Omitted Checklist Step - Flight Crew""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""operator_physical"", ""evidence"": ""TIRE CAME OFF WHEN FINISHING TURN ONTO RUNWAY 9R. HEARD LOUD THUMP.""}]",success
20051210030649I,"[{""text"": ""Declared an emergency due to an aileron problem"", ""role"": ""Crew"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Misdiagnosed Emergency - Crew""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_skill"", ""evidence"": ""Declared an emergency due to an aileron problem""}]",success
20051207033209I,"[{""text"": ""Encountered severe turbulence and low level windshear 50 feet above the runway at Sitka and landed hard."", ""role"": ""pilot"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Encountered severe turbulence and low level windshear 50 feet above the runway at Sitka and landed hard.""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_skill"", ""evidence"": ""landed hard""}]",success
20051205028259I,"[{""text"": ""Elected to divert to MCI without further assessment of the issue."", ""role"": ""Crew"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Misdiagnosed Emergency: Elected to divert to MCI without further assessment of the issue.""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_violation"", ""evidence"": ""Elected to divert to MCI without further assessment of the issue.""}]",success
20051129033259I,"[{""text"": ""Removed and replaced #2 engine"", ""role"": ""Maintenance"", ""tier"": ""unsafe_skill""}]","{""operator_mental"": [""Loss of Situational Awareness - Maintenance Personnel""], ""personnel_crm"": [""Failed to Communicate - Refuel Truck Operator""], ""unsafe_skill"": [""Removed and replaced #2 engine""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""situational_tech"", ""evidence"": ""MAINTENANCE REMOVED AND REPLACED #2 ENGINE CNA I/A/W 757 AMM 78-11-04-4, NO DAMAGE NOTED TO ENGINE ASSY.""}, {""subject"": ""unsafe_skill"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""personnel_readiness"", ""evidence"": ""FUELING TRUCK REMOVED FROM SERVICE FOR INVESTIGATION BY ASIG FUEL MAINTENANCE.""}]",success
20051115029229I,"[{""text"": ""Pulled off gate when left wing tip struck another aircraft"", ""role"": ""pilot"", ""tier"": ""unsafe_skill""}]","{""operator_mental"": [""Loss of Situational Awareness - Operator (pilot)""], ""personnel_crm"": [""Failed to Communicate - Operator (pilot)""], ""unsafe_skill"": [""Pulled off gate when left wing tip struck another aircraft""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""operator_physical"", ""evidence"": ""Pulled off gate when left wing tip struck another aircraft""}]",success
20051201030129I,"[{""text"": ""Omitted Checklist Step"", ""role"": ""Crew"", ""tier"": ""unsafe_skill""}]","{""unsafe_skill"": [""Omitted Checklist Step - Crew""]}",[],success
20051105033269I,"[{""text"": ""Hit severe turbulence at FL380 over 32N/67W (about 40 S of Grabs)"", ""role"": ""Flight Crew"", ""tier"": ""unsafe_perception""}]","{""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""operator_physical"": [""Fatigue - Crew""], ""unsafe_perception"": [""Misjudged Distance/Altitude/Airspeed""]}","[{""subject"": ""unsafe_perception"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""Hit severe turbulence at FL380 over 32N/67W (about 40 S of Grabs)""}]",success
20051102032749I,"[{""text"": ""Declared an emergency when six miles on final due to a slat problem"", ""role"": ""Pilot"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Declared an emergency when six miles on final due to a slat problem""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_skill"", ""evidence"": ""Declared an emergency when six miles on final due to a slat problem""}]",success
20051031027139I,"[{""text"": ""Declared an in-flight emergency"", ""role"": ""Crew"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Misdiagnosed Emergency - Crew""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""operator_physical"", ""evidence"": ""AALA349 DECLARED AN INFLIGHT EMERGENCY AND LANDED SAFELY AT OMA.""}]",success
20051020028969I,"[{""text"": ""Misdiagnosed Emergency"", ""role"": ""Pilot"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Misdiagnosed Emergency - Pilot""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_skill"", ""evidence"": ""Misdiagnosed Emergency""}]",success
20051020026309I,"[{""text"": ""An unsafe gear warning light and horn were received after gear retraction."", ""role"": ""crew"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Misdiagnosed Emergency - crew""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_violation"", ""evidence"": ""An unsafe gear warning light and horn were received after gear retraction.""}]",success
20051022031479A,"[{""text"": ""MODERATE TURBULANCE 70 MILES PRIOR TO AYDNA INTERSECTION AT FLIGHT LEVEL 340"", ""role"": ""pilot"", ""tier"": ""unsafe_decision""}]","{""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""operator_physical"": [""Physical Fatigue - Pilot""], ""personnel_crm"": [""Failed to Communicate - Pilot""], ""unsafe_decision"": [""Misdiagnosed Emergency""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""operator_physical"", ""evidence"": ""MODERATE TURBULANCE 70 MILES PRIOR TO AYDNA INTERSECTION AT FLIGHT LEVEL 340""}]",success
20051018026299I,"[{""text"": ""Declared emergency and diverted to OMA after loss of cabin pressure."", ""role"": ""pilot"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Declared emergency and diverted to OMA after loss of cabin pressure.""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""operator_physical"", ""evidence"": ""Declared emergency and diverted to OMA after loss of cabin pressure.""}]",success
20051019026339I,"[{""text"": ""REMOVED AND REPLACED THE #1 ENGINE DRIVEN PUMP, (DUE TO BEING OPERATED WITHOUT HYDRAULIC PRESSURE INDICATION)."", ""role"": ""Maintenance crew"", ""tier"": ""unsafe_skill""}]","{""unsafe_skill"": [""REMOVED AND REPLACED THE #1 ENGINE DRIVEN PUMP, (DUE TO BEING OPERATED WITHOUT HYDRAULIC PRESSURE INDICATION).""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""REMOVED AND REPLACED THE #1 ENGINE DRIVEN PUMP, (DUE TO BEING OPERATED WITHOUT HYDRAULIC PRESSURE INDICATION).""}]",success
20051025029409A,[],"{""operator_mental"": [""Loss of Situational Awareness - Passenger""], ""operator_physical"": [""Physical Fatigue - Passenger""], ""unsafe_decision"": [""Miscellaneous, Other""]}","[{""subject"": ""unsafe_perception"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""PASSENGER FELL WHILE EXITING THROUGH THE DOOR STAIR. THE PASSENGER REPORTEDLY FRACTURED HIS CHEEK BONE, SINUS CAVITY, AND EYE CAVITY.""}]",success
20060304002609I,"[{""text"": ""Declared an emergency due to no flaps"", ""role"": ""Flight crew"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Declared an emergency due to no flaps""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_skill"", ""evidence"": ""Declared an emergency due to no flaps""}]",success
20060128000939I,"[{""text"": ""CREW DECIDED TO CONTINUE FLIGHT TO PDX."", ""role"": ""pilot"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Misdiagnosed Emergency: CREW DECIDED TO CONTINUE FLIGHT TO PDX.""]}",[],success
20060304002589I,"[{""text"": ""Declared an emergency due to flap failure."", ""role"": ""Flight crew"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Misdiagnosed Emergency""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_skill"", ""evidence"": ""Declared an emergency due to flap failure.""}]",success
20060123001129I,"[{""text"": ""Misdiagnosed Emergency"", ""role"": ""Crew"", ""tier"": ""unsafe_decision""}]","{""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""personnel_crm"": [""Failed to Communicate - Pilot""], ""unsafe_decision"": [""The red 'in transit' lights were also illuminated. The three green landing gear lights were all illuminated.""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""operator_physical"", ""evidence"": ""THE CREW DECIDED THAT DEPLANING THE PASSENGERS WAS THE BEST COURSE OF ACTION""}]",success
20060119000409I,"[{""text"": ""Misdiagnosed Emergency"", ""role"": ""Pilot"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Misdiagnosed Emergency (Pilot)""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""operator_physical"", ""evidence"": ""Misdiagnosed Emergency""}]",success
20060222002579I,"[{""text"": ""Misdiagnosed Emergency"", ""role"": ""Crew"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Misdiagnosed Emergency""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""situational_tech"", ""evidence"": ""Misdiagnosed Emergency CO_OCCURS_WITH The CREW HAD RECEIVED AN ICAS MESSAGE FOR LEADING EDGE SLAT DISAGREE.""}]",success
20060209001829I,"[{""text"": ""Loss of cabin pressurization due to a tear in pax door seal."", ""role"": ""Maintenance"", ""tier"": ""unsafe_violation""}]","{""unsafe_violation"": [""Failed to prepare for flight""]}","[{""subject"": ""unsafe_violation"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""MECHANICS FOUND A TEAR IN PAX DOOR SEAL. COMPANY MECHANICS REMOVED AND REPLACED THE DOOR SEAL.""}]",success
20060210009059I,"[{""text"": ""Failed to Prioritize Attention"", ""role"": ""Captain"", ""tier"": ""unsafe_skill""}]","{""unsafe_skill"": [""Failed to prioritize attention""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""unsafe_decision"", ""evidence"": ""CAPTAIN REQUESTED AN 8 DEGREE FLAP SETTING AND RECEIVED AN EICAS MESSAGE INDICATING FLAPS FAIL. CREW PERFORMED THE FLAPS FAILED CHECKLIST""}]",success
20060211002359I,"[{""text"": ""Aircraft was marshalled into a parked fuel truck."", ""role"": ""Ground Crew"", ""tier"": ""unsafe_violation""}]","{""operator_mental"": [""Loss of Situational Awareness - marshaller""], ""personnel_crm"": [""Failed to Communicate - marshaller""], ""unsafe_violation"": [""Aircraft was marshalled into a parked fuel truck.""]}","[{""subject"": ""unsafe_violation"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""Aircraft was marshalled into a parked fuel truck.""}]",success
20060206012859I,"[{""text"": ""Collided with an EMB 145 aircraft"", ""role"": ""Fuel Truck Operator"", ""tier"": ""unsafe_skill""}]","{""unsafe_skill"": [""Collided with an EMB 145 aircraft""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""unsafe_decision"", ""evidence"": ""Collided with an EMB 145 aircraft""}]",success
20060201002279I,"[{""text"": ""Misdiagnosed Emergency"", ""role"": ""Pilot"", ""tier"": ""unsafe_decision""}]","{""operator_mental"": [""Loss of Situational Awareness - PIC""], ""operator_limits"": [""Insufficient Reaction Time - PIC""], ""situational_tech"": [""Equipment Design - Runway Edge Lights""], ""unsafe_decision"": [""\""The #1 engine had failed upon landing\"" - Pilot""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_perception"", ""evidence"": ""THE PIC STATED THAT THE #1 ENGINE HAD FAILED UPON LANDING, AND THAT IN HIS OPINION THE RUNWAY BRAKING CONDITIONS WERE WORSE THAN REPORTED.""}]",success
20060202001139I,"[{""text"": ""Omitted Checklist Step"", ""role"": ""Pilot"", ""tier"": ""unsafe_skill""}]","{""unsafe_skill"": [""Omitted Checklist Step - Pilot""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""THE GEAR WAS RECYCLED, BUT NO NOSE GEAR LIGHT INDICATION. THE MANUAL GEAR EXTENSION CHECKLIST WAS RUN, BUT STILL NO LIGHT.""}]",success
20060202001689I,"[{""text"": ""Breakdown in Visual Scan"", ""role"": ""Captain"", ""tier"": ""unsafe_skill""}]","{""operator_mental"": [""Loss of Situational Awareness - Captain""], ""operator_physical"": [""Fatigue - Captain""], ""personnel_crm"": [""Failed to Communicate - Captain""], ""unsafe_skill"": [""Breakdown in Visual Scan - Captain""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""operator_physical"", ""evidence"": ""CAPTAIN'S WINDSHIELD HEAT CYCLED ON AND OFF WITH THE SWITCH IN THE OFF POSITION.""}]",success
20060129011459I,"[{""text"": ""Failed to Prioritize Attention"", ""role"": ""Pilot"", ""tier"": ""unsafe_decision""}]","{""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""personnel_crm"": [""Failed to Communicate - Pilot""], ""unsafe_decision"": [""Failed to prioritize attention""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""operator_physical"", ""evidence"": ""A CANADIAN REGISTERED AIRCRAFT, AIRBUS 319, CANADIAN REGISTRATION CFYKR SUSTAINED MINOR NOSE TIRE DAMAGE WHEN IT IMPACTED THE RUNWAY EDGE LIGHTS DURING TAKEOFF""}]",success
20060120000619I,"[{""text"": ""FLIGHT DIRECTOR & YAW DAMP BECAME INOPERATIVE FOLLOWED BY SMOKE IN THE COCKPIT"", ""role"": ""First Officer"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Misdiagnosed Emergency""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""situational_tech"", ""evidence"": ""FLIGHT DIRECTOR & YAW DAMP BECAME INOPERATIVE FOLLOWED BY SMOKE IN THE COCKPIT""}]",success
20060124000419I,"[{""text"": ""Total hydraulics failure misdiagnosed by the crew."", ""role"": ""Crew"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Misdiagnosed Emergency - Crew""]}",[],success
20060116000289I,"[{""text"": ""Failed to Prioritize Attention"", ""role"": ""Crew"", ""tier"": ""unsafe_decision""}]","{""operator_mental"": [""Loss of Situational Awareness - Crew""], ""personnel_crm"": [""Failed to Communicate - Crew""], ""unsafe_decision"": [""Failed to prioritize attention""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_skill"", ""evidence"": ""FLIGHT CONTINUES TO IAH WHERE THREE FLIGHT ATTENDANTS AND A PASSENGER WERE TREATED BY LOCAL EMTS.""}]",success
20060114009729I,"[{""text"": ""Omitted Checklist Step"", ""role"": ""Captain"", ""tier"": ""unsafe_skill""}]","{""unsafe_skill"": [""There was no indication on the annunciator panel that the cargo door was open.""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""unsafe_decision"", ""evidence"": ""THE CAPTAIN TOLD THE FIRST OFFICER TO DECLARE AN EMERGENCY. THE FIRST OFFICER GOT CLEARANCE TO LAND BUT SAID HE NEVER HEARD THE DECLARE EMERGENCY COMMAND FROM THE CAPTAIN.""}]",success
20060102000509I,"[{""text"": ""Struck Birds In Flight"", ""role"": ""pilot"", ""tier"": ""unsafe_decision""}]","{""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""situational_tech"": [""Equipment Design - Pilot""], ""unsafe_decision"": [""Struck Birds In Flight""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_violation"", ""evidence"": ""STRUCK A BIRD""}]",success
20060109000799I,"[{""text"": ""Struck Birds In Flight"", ""role"": ""Pilot"", ""tier"": ""unsafe_violation""}]","{""unsafe_violation"": [""Struck Birds In Flight""]}","[{""subject"": ""unsafe_violation"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""operator_physical"", ""evidence"": ""Struck Birds In Flight""}]",success
20051228033459I,"[{""text"": ""Large bird ingested in the #2 engine on take off causing a loud bang and loss of power"", ""role"": ""pilot"", ""tier"": ""unsafe_decision""}]","{""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""operator_physical"": [""Fatigue - Pilot""], ""personnel_crm"": [""Failed to Communicate - Pilot""], ""unsafe_decision"": [""Misdiagnosed Emergency""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_skill"", ""evidence"": ""Pilot discrepancy read: Large bird ingested in the #2 engine on take off causing a loud bang and loss of power.""}]",success
20051225033669I,[],"{""unsafe_perception"": [""Misjudged Distance/Altitude/Airspeed - Cabin crew and flight attendants were not able to properly secure themselves due to the unexpected turbulence.""]}","[{""subject"": ""unsafe_perception"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_skill"", ""evidence"": ""THE TURBULENCE CONSISTED OF TWO \""JOLTS\"". THE THREE FLIGHT ATTENDANTS IN THE REAR OF THE AIRCRAFT HIT THE CEILING.""}, {""subject"": ""unsafe_skill"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""FLIGHT ATTENDANT ^PRIVACY DATA OM^ WAS IN THE REAR GALLEY AND RECEIVED A CUT ON THE HEAD WHEN HE HIT THE CEILING AND AN INJURED FOOT WHEN THE TRASH CART LANDED ON IT.""}, {""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_violation"", ""evidence"": ""THE FLIGHT ATTENDANTS CONFIRMED THAT ALL THE PASSENGERS WERE UNINJURED, ATTENDED TO ^PRIVACY DA^ MEDICAL NEEDS AND THEN INFORMED THE CAPTAIN OF THE SITUATION.""}]",success
20051219029929I,"[{""text"": ""Complied with the checklist"", ""role"": ""Crew"", ""tier"": ""unsafe_skill""}]","{""unsafe_skill"": [""Complied with the checklist""]}",[],success
20051219032779A,"[{""text"": ""Improper Maintenance"", ""role"": ""Maintenance Crew"", ""tier"": ""unsafe_violation""}]","{""operator_mental"": [""Complacency - Maintenance crew""], ""operator_limits"": [""Insufficient Reaction Time - Maintenance crew""], ""situational_tech"": [""Equipment Design - Maintenance personnel""], ""unsafe_violation"": [""Improper Maintenance;5710""]}",[],success
20060125011699I,"[{""text"": ""COULD NOT STOP THE TUG OPERATOR IN TIME"", ""role"": ""Tug Operator"", ""tier"": ""unsafe_decision""}]","{""operator_mental"": [""Loss of Situational Awareness - Tug Operator""], ""personnel_crm"": [""Failed to Communicate - Tug Operator""], ""unsafe_decision"": [""COULD NOT STOP THE TUG OPERATOR IN TIME""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_skill"", ""evidence"": ""COULD NOT STOP THE TUG OPERATOR IN TIME""}]",success
20060128000499I,"[{""text"": ""Omitted Checklist Step"", ""role"": ""Pilot"", ""tier"": ""unsafe_skill""}]","{""unsafe_skill"": [""Omitted Checklist Step - Pilot""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""Omitted Checklist Step""}]",success
20060214002599I,"[{""text"": ""Reported an unsafe gear indication on approach to Lincoln, NE."", ""role"": ""pilot"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Reported an unsafe gear indication on approach to Lincoln, NE.""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_violation"", ""evidence"": ""Reported an unsafe gear indication on approach to Lincoln, NE.""}]",success
20060102000119I,"[{""text"": ""Omitted Checklist Step"", ""role"": ""Crew"", ""tier"": ""unsafe_skill""}]","{""unsafe_skill"": [""Omitted Checklist Step - Crew""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""operator_physical"", ""evidence"": ""CYCLED GEAR IN PATTERN AND ALL INDICATIONS WERE NORMAL.""}]",success
20060124002659A,"[{""text"": ""Slipped on a wet floor in the aft galley"", ""role"": ""Flight Attendant"", ""tier"": ""unsafe_skill""}]","{""operator_mental"": [""Loss of Situational Awareness - Flight Attendant""], ""operator_physical"": [""Physical Fatigue - Flight Attendant""], ""unsafe_skill"": [""Slipped on a wet floor in the aft galley""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""Slipped on a wet floor in the aft galley""}]",success
20060425010089A,"[{""text"": ""Encountered moderate turbulence during descent into Dallas/Fort Worth International Airport (DFW)"", ""role"": ""pilot"", ""tier"": ""unsafe_decision""}]","{""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""personnel_crm"": [""Failed to Communicate - Flight Attendant""], ""unsafe_decision"": [""Encountered moderate turbulence during descent into Dallas/Fort Worth International Airport (DFW)""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_violation"", ""evidence"": ""Encountered moderate turbulence during descent into Dallas/Fort Worth International Airport (DFW)""}]",success
20060415029779A,"[{""text"": ""Misdiagnosed Emergency"", ""role"": ""Pilot"", ""tier"": ""unsafe_decision""}]","{""operator_mental"": [""Loss of Situational Awareness - Pilot""], ""personnel_crm"": [""Failed to Communicate - Flight Attendant""], ""unsafe_decision"": [""Misdiagnosed Emergency - Pilot""]}",[],success
20060420006749I,"[{""text"": ""Misdiagnosed Emergency"", ""role"": ""Crew"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Misdiagnosed Emergency - Crew""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""situational_tech"", ""evidence"": ""CREW DECLARED AN EMERGENCY ON APPROACH INTO OMAHA, NE., DUE TO A GEAR DISAGREEMENT MESSAGE.""}]",success
20060419009349I,"[{""text"": ""Noted smoke in the cabin and cockpit during take-off roll."", ""role"": ""EGF646 Crew"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Misdiagnosed Emergency - EGF646 Crew""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_violation"", ""evidence"": ""ORDERED AN EVACUATION OF THE AIRCRAFT WHILE ON TAXIWAY C.""}]",success
20060407009779I,"[{""text"": ""The bus pushed the aircraft forward and to the right."", ""role"": ""Airport Employee"", ""tier"": ""unsafe_skill""}]","{""unsafe_skill"": [""The bus pushed the aircraft forward and to the right.""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""The bus pushed the aircraft forward and to the right.""}]",success
